id,coords
4022,46.550244:24.568560 46.550342:24.569229 46.550428:24.569958
4023,46.550244:24.568560 46.550926:24.568454 46.551706:24.568461
4024,46.550428:24.569958 46.550820:24.569702 46.551267:24.569459
4025,46.550018:24.570611 46.550194:24.571298 46.550366:24.572443
4026,46.550366:24.572443 46.550478:24.573042 46.550435:24.573628
4027,46.550366:24.572443 46.550675:24.572158 46.550964:24.571948
4028,46.550435:24.573628 46.550246:24.574350 46.550071:24.575271
4029,46.550435:24.573628 46.551137:24.573354 46.551654:24.573065
4030,46.550071:24.575271 46.550186:24.575981 46.550399:24.576557
4031,46.550399:24.576557 46.549801:24.577272 46.549363:24.577838
4032,46.550399:24.576557 46.551185:24.576129 46.551955:24.575776
4033,46.549363:24.577838 46.549332:24.578350 46.549398:24.578789
4034,46.549363:24.577838 46.550506:24.577393 46.551691:24.577097
4035,46.549398:24.578789 46.549708:24.579501 46.550009:24.580053
4036,46.549398:24.578789 46.550384:24.578973 46.551441:24.578913
4037,46.550009:24.580053 46.550125:24.580711 46.550073:24.581167
4038,46.550009:24.580053 46.550491:24.580244 46.550907:24.580461
4039,46.550073:24.581167 46.550050:24.581929 46.550304:24.582762
4040,46.550073:24.581167 46.550985:24.581225 46.551935:24.581328
4041,46.550304:24.582762 46.550057:24.582706 46.549962:24.582792
4042,46.550304:24.582762 46.550761:24.582403 46.551399:24.582081
4043,46.549962:24.582792 46.549986:24.584142 46.549968:24.585457
4044,46.549962:24.582792 46.550991:24.583436 46.551931:24.583941
4045,46.549968:24.585457 46.549934:24.586149 46.549947:24.586712
4046,46.549968:24.585457 46.550398:24.585527 46.550858:24.585561
4047,46.549947:24.586712 46.549948:24.587149 46.550110:24.587408
4048,46.549947:24.586712 46.550409:24.586405 46.550794:24.586213
4049,46.550110:24.587408 46.550209:24.588698 46.550640:24.589866
4050,46.550110:24.587408 46.550313:24.588026 46.550559:24.588445
4051,46.550640:24.589866 46.550487:24.590136 46.550202:24.590412
4052,46.550640:24.589866 46.551386:24.589407 46.552079:24.588845
4053,46.550202:24.590412 46.550493:24.590737 46.550568:24.591150
4054,46.550202:24.590412 46.550680:24.590162 46.551076:24.590175
4055,46.550568:24.591150 46.550361:24.592273 46.549936:24.593546
4056,46.550568:24.591150 46.550887:24.591690 46.551107:24.591988
4057,46.549936:24.593546 46.550286:24.593721 46.550548:24.594129
4058,46.549936:24.593546 46.550883:24.592944 46.551816:24.592590
4059,46.550548:24.594129 46.550259:24.594788 46.549969:24.595808
4060,46.550548:24.594129 46.551019:24.593848 46.551459:24.593537
4061,46.549969:24.595808 46.549926:24.596353 46.549751:24.596735
4062,46.549969:24.595808 46.550899:24.595708 46.551838:24.595612
4063,46.549751:24.596735 46.550002:24.596840 46.550157:24.597167
4064,46.549751:24.596735 46.550392:24.597201 46.551060:24.597645
4065,46.550157:24.597167 46.550631:24.597889 46.551268:24.598877
4066,46.550442:24.599905 46.550468:24.600123 46.550606:24.600230
4067,46.550442:24.599905 46.551138:24.600149 46.551681:24.600311
4068,46.550606:24.600230 46.550131:24.601049 46.549793:24.601811
4069,46.550606:24.600230 46.550779:24.600466 46.551025:24.600895
4070,46.549793:24.601811 46.549810:24.603147 46.549786:24.604393
4071,46.549793:24.601811 46.550581:24.601843 46.551434:24.602087
4072,46.549786:24.604393 46.549874:24.604614 46.549899:24.604643
4073,46.549786:24.604393 46.550820:24.603891 46.551838:24.603157
4074,46.549899:24.604643 46.550752:24.604920 46.551656:24.605396
4075,46.550309:24.606290 46.550498:24.606619 46.550740:24.606906
4076,46.550309:24.606290 46.550610:24.606057 46.550621:24.605651
4077,46.550740:24.606906 46.550606:24.607876 46.550542:24.608762
4078,46.550740:24.606906 46.550772:24.607003 46.550989:24.607146
4079,46.550542:24.608762 46.550143:24.609406 46.549831:24.610067
4080,46.550542:24.608762 46.550874:24.608689 46.551442:24.608617
4081,46.550819:24.520723 46.551591:24.520679 46.552344:24.520218
4082,46.551052:24.521753 46.551434:24.521993 46.551756:24.522333
4083,46.551052:24.521753 46.551955:24.521284 46.552634:24.520953
4084,46.551756:24.522333 46.551351:24.523133 46.550994:24.523972
4085,46.551756:24.522333 46.552002:24.522251 46.552333:24.522266
4086,46.550994:24.523972 46.550988:24.524735 46.550941:24.525619
4087,46.550994:24.523972 46.551663:24.523545 46.552310:24.523267
4088,46.550941:24.525619 46.551163:24.525916 46.551366:24.526181
4089,46.550941:24.525619 46.551931:24.525560 46.552707:24.525520
4090,46.551366:24.526181 46.551305:24.527135 46.551067:24.528150
4091,46.551366:24.526181 46.551789:24.526096 46.552330:24.526214
4092,46.551067:24.528150 46.551665:24.527862 46.552213:24.527527
4093,46.550801:24.529885 46.550852:24.530158 46.551032:24.530347
4094,46.550801:24.529885 46.551332:24.530003 46.551833:24.529865
4095,46.551032:24.530347 46.552424:24.530082 46.553524:24.529882
4096,46.550984:24.532465 46.551317:24.533157 46.551591:24.533625
4097,46.551591:24.533625 46.551536:24.533927 46.551532:24.534388
4098,46.551591:24.533625 46.552131:24.532974 46.552585:24.532336
4099,46.551532:24.534388 46.551753:24.535052 46.551895:24.535949
4100,46.551532:24.534388 46.551571:24.534439 46.551701:24.534592
4101,46.551895:24.535949 46.551723:24.536633 46.551457:24.537215
4102,46.551895:24.535949 46.551862:24.536123 46.551676:24.536293
4103,46.551457:24.537215 46.551811:24.536971 46.552200:24.536995
4104,46.551561:24.538386 46.551488:24.538535 46.551247:24.538851
4105,46.551561:24.538386 46.552039:24.538179 46.552372:24.538009
4106,46.551247:24.538851 46.551546:24.539539 46.552022:24.540287
4107,46.551247:24.538851 46.551806:24.539122 46.552323:24.539430
4108,46.552022:24.540287 46.551462:24.541105 46.550555:24.541854
4109,46.552022:24.540287 46.552443:24.540546 46.552808:24.540828
4110,46.550555:24.541854 46.551292:24.543053 46.551979:24.544025
4111,46.550555:24.541854 46.551412:24.541988 46.552362:24.541936
4112,46.551979:24.544025 46.551524:24.544515 46.551095:24.544901
4113,46.551979:24.544025 46.552119:24.543725 46.552151:24.543147
4114,46.551095:24.544901 46.551248:24.544950 46.551297:24.545197
4115,46.551095:24.544901 46.551828:24.545213 46.552377:24.545609
4116,46.551297:24.545197 46.551280:24.546383 46.551188:24.547522
4117,46.551297:24.545197 46.552020:24.545760 46.552763:24.546193
4118,46.551188:24.547522 46.552010:24.547841 46.552957:24.547848
4119,46.551714:24.548156 46.551022:24.548770 46.550518:24.549293
4120,46.551714:24.548156 46.551977:24.548370 46.552445:24.548622
4121,46.550518:24.549293 46.551275:24.549648 46.551989:24.550112
4122,46.551420:24.551341 46.551450:24.552001 46.551357:24.552675
4123,46.551357:24.552675 46.551211:24.553011 46.551177:24.553300
4124,46.551357:24.552675 46.551675:24.553138 46.551923:24.553480
4125,46.551177:24.553300 46.551218:24.554162 46.551463:24.555391
4126,46.551177:24.553300 46.551736:24.553625 46.552448:24.554137
4127,46.551463:24.555391 46.551898:24.555178 46.552443:24.555008
4128,46.551507:24.557081 46.551199:24.556965 46.550872:24.556775
4129,46.550872:24.556775 46.551468:24.557527 46.552265:24.558057
4130,46.550682:24.560091 46.551746:24.559494 46.552732:24.558913
4131,46.550986:24.560614 46.551147:24.561340 46.551300:24.562067
4132,46.550986:24.560614 46.551743:24.560292 46.552432:24.560102
4133,46.551300:24.562067 46.551876:24.562525 46.552428:24.562811
4134,46.551300:24.562067 46.551898:24.561819 46.552584:24.561573
4135,46.552428:24.562811 46.551806:24.563446 46.551246:24.564079
4136,46.551246:24.564079 46.552078:24.564252 46.552964:24.564208
4137,46.551391:24.565886 46.551186:24.566790 46.550966:24.567549
4138,46.551391:24.565886 46.551658:24.565644 46.552079:24.565245
4139,46.550966:24.567549 46.551712:24.567181 46.552605:24.566571
4140,46.551706:24.568461 46.551495:24.568996 46.551267:24.569459
4141,46.551706:24.568461 46.552366:24.568722 46.553004:24.568838
4142,46.551267:24.569459 46.551013:24.570221 46.550730:24.571165
4143,46.551267:24.569459 46.551788:24.569295 46.552554:24.568925
4144,46.550730:24.571165 46.550768:24.571700 46.550964:24.571948
4145,46.550730:24.571165 46.551600:24.570793 46.552364:24.570543
4146,46.550964:24.571948 46.551297:24.572505 46.551654:24.573065
4147,46.550964:24.571948 46.551378:24.572127 46.551739:24.572365
4148,46.551654:24.573065 46.551497:24.574028 46.551122:24.575169
4149,46.551654:24.573065 46.552528:24.573265 46.553143:24.573237
4150,46.551122:24.575169 46.551495:24.575429 46.551955:24.575776
4151,46.551955:24.575776 46.551801:24.576573 46.551691:24.577097
4152,46.551955:24.575776 46.552085:24.575873 46.552037:24.575934
4153,46.551691:24.577097 46.552109:24.577455 46.552467:24.577604
4154,46.551441:24.578913 46.551113:24.579598 46.550907:24.580461
4155,46.551441:24.578913 46.551767:24.578933 46.551972:24.578793
4156,46.550907:24.580461 46.551476:24.580913 46.551935:24.581328
4157,46.550907:24.580461 46.551548:24.580243 46.552335:24.580428
4158,46.551935:24.581328 46.551736:24.581667 46.551399:24.582081
4159,46.551935:24.581328 46.551897:24.581209 46.551814:24.581050
4160,46.551399:24.582081 46.551588:24.583032 46.551931:24.583941
4161,46.551931:24.583941 46.551490:24.584926 46.550858:24.585561
4162,46.551931:24.583941 46.552219:24.583756 46.552626:24.583630
4163,46.550858:24.585561 46.552151:24.585205 46.553331:24.584899
4164,46.550794:24.586213 46.550614:24.587321 46.550559:24.588445
4165,46.550559:24.588445 46.551405:24.588661 46.552079:24.588845
4166,46.550559:24.588445 46.551619:24.588002 46.552711:24.587734
4167,46.552079:24.588845 46.551494:24.589476 46.551076:24.590175
4168,46.551076:24.590175 46.551087:24.591237 46.551107:24.591988
4169,46.551076:24.590175 46.551980:24.590423 46.552606:24.590489
4170,46.551107:24.591988 46.551795:24.591872 46.552577:24.591998
4171,46.551816:24.592590 46.551605:24.593046 46.551459:24.593537
4172,46.551459:24.593537 46.551599:24.594549 46.551838:24.595612
4173,46.551838:24.595612 46.551806:24.596024 46.551818:24.596489
4174,46.551060:24.597645 46.551267:24.598330 46.551268:24.598877
4175,46.551060:24.597645 46.551515:24.597076 46.552081:24.596536
4176,46.551268:24.598877 46.551397:24.599492 46.551681:24.600311
4177,46.551268:24.598877 46.551898:24.598408 46.552711:24.597752
4178,46.551681:24.600311 46.551308:24.600576 46.551025:24.600895
4179,46.551681:24.600311 46.551834:24.600216 46.552068:24.600037
4180,46.551025:24.600895 46.551309:24.601408 46.551434:24.602087
4181,46.551025:24.600895 46.551528:24.601363 46.552086:24.601998
4182,46.551434:24.602087 46.551663:24.602625 46.551838:24.603157
4183,46.551434:24.602087 46.551847:24.602735 46.552407:24.603382
4184,46.551838:24.603157 46.551615:24.604297 46.551656:24.605396
4185,46.551838:24.603157 46.552098:24.603323 46.552418:24.603503
4186,46.551656:24.605396 46.551086:24.605478 46.550621:24.605651
4187,46.551656:24.605396 46.551987:24.605054 46.552148:24.604682
4188,46.550621:24.605651 46.550760:24.606301 46.550989:24.607146
4189,46.550621:24.605651 46.551440:24.605777 46.552198:24.606076
4190,46.550989:24.607146 46.551253:24.607883 46.551442:24.608617
4191,46.550989:24.607146 46.551841:24.607067 46.552643:24.606819
4192,46.551442:24.608617 46.551787:24.608197 46.552052:24.607754
4193,46.551333:24.609793 46.552057:24.609807 46.552899:24.609966
4194,46.552344:24.520218 46.552493:24.520580 46.552634:24.520953
4195,46.552344:24.520218 46.552937:24.520181 46.553436:24.519974
4196,46.552634:24.520953 46.552490:24.521658 46.552333:24.522266
4197,46.552634:24.520953 46.553090:24.520984 46.553792:24.521449
4198,46.552333:24.522266 46.552306:24.522813 46.552310:24.523267
4199,46.552333:24.522266 46.553111:24.522263 46.553738:24.522533
4200,46.552310:24.523267 46.552467:24.524514 46.552707:24.525520
4201,46.552310:24.523267 46.552895:24.523514 46.553398:24.523888
4202,46.552707:24.525520 46.552503:24.525903 46.552330:24.526214
4203,46.552707:24.525520 46.552663:24.525659 46.552789:24.525708
4204,46.552330:24.526214 46.552278:24.526787 46.552213:24.527527
4205,46.552330:24.526214 46.552546:24.526171 46.552888:24.526074
4206,46.552213:24.527527 46.552005:24.528599 46.551833:24.529865
4207,46.552213:24.527527 46.552827:24.527553 46.553675:24.527851
4208,46.551833:24.529865 46.552676:24.529998 46.553524:24.529882
4209,46.553524:24.529882 46.552711:24.530905 46.551964:24.531999
4210,46.553524:24.529882 46.553829:24.530460 46.554092:24.531057
4211,46.551964:24.531999 46.552344:24.532237 46.552585:24.532336
4212,46.551964:24.531999 46.552598:24.532357 46.553362:24.532661
4213,46.552585:24.532336 46.552149:24.533491 46.551701:24.534592
4214,46.552585:24.532336 46.552920:24.532733 46.553133:24.533005
4215,46.551701:24.534592 46.551625:24.535425 46.551676:24.536293
4216,46.551701:24.534592 46.552673:24.534295 46.553789:24.534252
4217,46.551676:24.536293 46.551951:24.536696 46.552200:24.536995
4218,46.551676:24.536293 46.552502:24.536014 46.553398:24.535493
4219,46.552200:24.536995 46.552312:24.537382 46.552372:24.538009
4220,46.552200:24.536995 46.553038:24.536619 46.553918:24.535846
4221,46.552372:24.538009 46.552317:24.538869 46.552323:24.539430
4222,46.552372:24.538009 46.553113:24.538393 46.553886:24.538738
4223,46.552323:24.539430 46.552695:24.540106 46.552808:24.540828
4224,46.552323:24.539430 46.552753:24.539584 46.553415:24.539818
4225,46.552808:24.540828 46.552582:24.541232 46.552362:24.541936
4226,46.552808:24.540828 46.553011:24.541052 46.553102:24.541369
4227,46.552362:24.541936 46.552232:24.542573 46.552151:24.543147
4228,46.552362:24.541936 46.553452:24.541763 46.554512:24.541760
4229,46.552151:24.543147 46.552263:24.544366 46.552377:24.545609
4230,46.552151:24.543147 46.553115:24.543285 46.553929:24.543453
4231,46.552377:24.545609 46.552618:24.545876 46.552763:24.546193
4232,46.552377:24.545609 46.552757:24.545100 46.553322:24.544563
4233,46.552763:24.546193 46.552856:24.547170 46.552957:24.547848
4234,46.552763:24.546193 46.553084:24.546001 46.553374:24.545524
4235,46.552957:24.547848 46.552628:24.548302 46.552445:24.548622
4236,46.552957:24.547848 46.553049:24.547871 46.552965:24.548139
4237,46.552445:24.548622 46.552243:24.549382 46.551989:24.550112
4238,46.552445:24.548622 46.552908:24.548708 46.553435:24.548944
4239,46.551989:24.550112 46.552094:24.550464 46.552262:24.550591
4240,46.551989:24.550112 46.552729:24.550194 46.553549:24.550215
4241,46.552262:24.550591 46.552163:24.552076 46.551923:24.553480
4242,46.551923:24.553480 46.552236:24.553752 46.552448:24.554137
4243,46.551923:24.553480 46.552740:24.553264 46.553662:24.553058
4244,46.552448:24.554137 46.552404:24.554562 46.552443:24.555008
4245,46.552448:24.554137 46.552728:24.553886 46.553040:24.553653
4246,46.552443:24.555008 46.552503:24.555925 46.552534:24.557009
4247,46.552443:24.555008 46.552800:24.555220 46.553067:24.555511
4248,46.552534:24.557009 46.552414:24.557655 46.552265:24.558057
4249,46.552534:24.557009 46.552978:24.556570 46.553561:24.556537
4250,46.552265:24.558057 46.552517:24.558577 46.552732:24.558913
4251,46.552732:24.558913 46.552485:24.559484 46.552432:24.560102
4252,46.552732:24.558913 46.553100:24.558881 46.553452:24.558796
4253,46.552432:24.560102 46.552608:24.560735 46.552584:24.561573
4254,46.552432:24.560102 46.552890:24.560158 46.553557:24.560136
4255,46.552584:24.561573 46.552690:24.562050 46.552774:24.562700
4256,46.552584:24.561573 46.553153:24.561924 46.553774:24.562021
4257,46.552774:24.562700 46.552899:24.563494 46.552964:24.564208
4258,46.552964:24.564208 46.552549:24.564666 46.552079:24.565245
4259,46.552964:24.564208 46.553168:24.564132 46.553464:24.564030
4260,46.552079:24.565245 46.552388:24.565946 46.552605:24.566571
4261,46.552079:24.565245 46.552600:24.564979 46.553121:24.564904
4262,46.552605:24.566571 46.552855:24.567773 46.553004:24.568838
4263,46.552605:24.566571 46.552729:24.566806 46.553045:24.567113
4264,46.553004:24.568838 46.552816:24.568889 46.552554:24.568925
4265,46.553004:24.568838 46.553545:24.568407 46.553863:24.567978
4266,46.552554:24.568925 46.552546:24.569835 46.552364:24.570543
4267,46.552554:24.568925 46.552913:24.569188 46.553497:24.569720
4268,46.552364:24.570543 46.552037:24.571463 46.551739:24.572365
4269,46.552364:24.570543 46.553035:24.570850 46.553714:24.571069
4270,46.551739:24.572365 46.552459:24.572881 46.553143:24.573237
4271,46.551739:24.572365 46.552779:24.572413 46.553870:24.572519
4272,46.553143:24.573237 46.552813:24.574426 46.552656:24.575360
4273,46.553143:24.573237 46.553192:24.573439 46.553174:24.573657
4274,46.552656:24.575360 46.552312:24.575612 46.552037:24.575934
4275,46.552037:24.575934 46.552358:24.576706 46.552467:24.577604
4276,46.552037:24.575934 46.552792:24.576159 46.553448:24.576348
4277,46.552467:24.577604 46.552181:24.578125 46.551972:24.578793
4278,46.552467:24.577604 46.552931:24.577703 46.553335:24.577766
4279,46.551972:24.578793 46.552227:24.579613 46.552335:24.580428
4280,46.551972:24.578793 46.552983:24.578531 46.553903:24.578318
4281,46.552335:24.580428 46.552134:24.580813 46.551814:24.581050
4282,46.552335:24.580428 46.552695:24.580449 46.553251:24.580117
4283,46.551814:24.581050 46.551986:24.581771 46.552197:24.582466
4284,46.551814:24.581050 46.552726:24.581285 46.553612:24.581369
4285,46.552197:24.582466 46.552400:24.582954 46.552626:24.583630
4286,46.552197:24.582466 46.552957:24.582242 46.553732:24.582077
4287,46.552626:24.583630 46.552871:24.584187 46.553331:24.584899
4288,46.552626:24.583630 46.553194:24.584031 46.553712:24.584438
4289,46.553331:24.584899 46.553018:24.585853 46.552667:24.586981
4290,46.553331:24.584899 46.553547:24.585040 46.553829:24.585409
4291,46.552667:24.586981 46.552634:24.587342 46.552711:24.587734
4292,46.552711:24.587734 46.552458:24.588281 46.552083:24.589016
4293,46.552711:24.587734 46.553135:24.587487 46.553414:24.587112
4294,46.552083:24.589016 46.552308:24.589708 46.552606:24.590489
4295,46.552083:24.589016 46.552660:24.589141 46.553229:24.589112
4296,46.552606:24.590489 46.552517:24.591199 46.552577:24.591998
4297,46.552606:24.590489 46.553057:24.590290 46.553260:24.590015
4298,46.552577:24.591998 46.552285:24.592411 46.552064:24.592623
4299,46.552577:24.591998 46.553039:24.591684 46.553360:24.591572
4300,46.552064:24.592623 46.552534:24.593378 46.552877:24.594129
4301,46.552877:24.594129 46.552246:24.595279 46.551818:24.596489
4302,46.552877:24.594129 46.553082:24.594387 46.553501:24.594795
4303,46.551818:24.596489 46.551957:24.596578 46.552081:24.596536
4304,46.552081:24.596536 46.552446:24.596982 46.552711:24.597752
4305,46.552081:24.596536 46.552478:24.596084 46.553013:24.595630
4306,46.552711:24.597752 46.552442:24.599014 46.552068:24.600037
4307,46.552711:24.597752 46.553031:24.598254 46.553301:24.598566
4308,46.552068:24.600037 46.552063:24.601044 46.552086:24.601998
4309,46.552068:24.600037 46.552714:24.599545 46.553322:24.599285
4310,46.552086:24.601998 46.552198:24.602583 46.552407:24.603382
4311,46.552086:24.601998 46.552626:24.601758 46.553007:24.601271
4312,46.552407:24.603382 46.552292:24.603323 46.552418:24.603503
4313,46.552407:24.603382 46.552804:24.602834 46.553256:24.602284
4314,46.552418:24.603503 46.552287:24.604106 46.552148:24.604682
4315,46.552418:24.603503 46.553187:24.603667 46.553836:24.603720
4316,46.552148:24.604682 46.552339:24.605395 46.552198:24.606076
4317,46.552148:24.604682 46.553274:24.604648 46.554226:24.604723
4318,46.552198:24.606076 46.552330:24.606399 46.552643:24.606819
4319,46.552198:24.606076 46.553049:24.606340 46.553775:24.606399
4320,46.552643:24.606819 46.552339:24.607440 46.552052:24.607754
4321,46.552643:24.606819 46.552966:24.607220 46.553211:24.607413
4322,46.552052:24.607754 46.552424:24.608757 46.552899:24.609966
4323,46.552899:24.609966 46.553188:24.609839 46.553546:24.609651
4324,46.553436:24.519974 46.554353:24.519905 46.555096:24.519667
4325,46.553792:24.521449 46.553751:24.522040 46.553738:24.522533
4326,46.553792:24.521449 46.554096:24.521374 46.554318:24.521345
4327,46.553738:24.522533 46.553665:24.523173 46.553398:24.523888
4328,46.553738:24.522533 46.554039:24.522516 46.554327:24.522633
4329,46.553398:24.523888 46.553097:24.524665 46.552789:24.525708
4330,46.552789:24.525708 46.552735:24.525908 46.552888:24.526074
4331,46.552789:24.525708 46.553142:24.525192 46.553664:24.524637
4332,46.552888:24.526074 46.553856:24.526538 46.555041:24.526722
4333,46.553675:24.527851 46.553801:24.528819 46.553725:24.529898
4334,46.553725:24.529898 46.553932:24.530528 46.554092:24.531057
4335,46.554092:24.531057 46.553741:24.531820 46.553362:24.532661
4336,46.553362:24.532661 46.553304:24.532813 46.553133:24.533005
4337,46.553362:24.532661 46.553854:24.532420 46.554197:24.532306
4338,46.553133:24.533005 46.553546:24.533548 46.553789:24.534252
4339,46.553133:24.533005 46.553679:24.533214 46.554139:24.533571
4340,46.553789:24.534252 46.553646:24.534829 46.553398:24.535493
4341,46.553789:24.534252 46.553954:24.534881 46.554345:24.535575
4342,46.553398:24.535493 46.553683:24.535812 46.553918:24.535846
4343,46.553918:24.535846 46.553815:24.537276 46.553886:24.538738
4344,46.553918:24.535846 46.554371:24.536546 46.554981:24.537350
4345,46.553886:24.538738 46.554395:24.538336 46.554837:24.537780
4346,46.553415:24.539818 46.553179:24.540594 46.553102:24.541369
4347,46.553415:24.539818 46.553961:24.539950 46.554906:24.540321
4348,46.553102:24.541369 46.553837:24.540890 46.554473:24.540652
4349,46.554512:24.541760 46.554140:24.542623 46.553929:24.543453
4350,46.554512:24.541760 46.554308:24.542129 46.554126:24.542632
4351,46.553929:24.543453 46.553587:24.543990 46.553322:24.544563
4352,46.553929:24.543453 46.554379:24.543431 46.554611:24.543481
4353,46.553322:24.544563 46.553277:24.545054 46.553374:24.545524
4354,46.553374:24.545524 46.553277:24.546750 46.552965:24.548139
4355,46.553374:24.545524 46.554099:24.545892 46.554815:24.546078
4356,46.552965:24.548139 46.553268:24.548461 46.553435:24.548944
4357,46.553435:24.548944 46.554035:24.548674 46.554817:24.548246
4358,46.553549:24.550215 46.554262:24.550072 46.555002:24.549876
4359,46.552907:24.550877 46.553942:24.551051 46.554937:24.551117
4360,46.553662:24.553058 46.554204:24.552981 46.554648:24.553123
4361,46.553040:24.553653 46.553089:24.554594 46.553067:24.555511
4362,46.553040:24.553653 46.553576:24.553931 46.554193:24.553957
4363,46.553067:24.555511 46.553434:24.556047 46.553561:24.556537
4364,46.553067:24.555511 46.553692:24.555587 46.554215:24.555601
4365,46.553561:24.556537 46.553343:24.557305 46.553213:24.557981
4366,46.553561:24.556537 46.553854:24.556384 46.554297:24.556354
4367,46.553213:24.557981 46.553238:24.558392 46.553452:24.558796
4368,46.553213:24.557981 46.553804:24.558243 46.554438:24.558350
4369,46.553452:24.558796 46.553489:24.559566 46.553557:24.560136
4370,46.553452:24.558796 46.553875:24.558942 46.554144:24.559119
4371,46.553557:24.560136 46.553718:24.561106 46.553774:24.562021
4372,46.553557:24.560136 46.553858:24.560110 46.554393:24.560187
4373,46.553774:24.562021 46.553466:24.562613 46.553200:24.563308
4374,46.553774:24.562021 46.554044:24.561914 46.554233:24.561667
4375,46.553200:24.563308 46.553294:24.563731 46.553464:24.564030
4376,46.553200:24.563308 46.553805:24.562775 46.554577:24.562347
4377,46.553464:24.564030 46.553266:24.564298 46.553121:24.564904
4378,46.553464:24.564030 46.554051:24.563962 46.554590:24.563815
4379,46.553121:24.564904 46.553082:24.565903 46.553045:24.567113
4380,46.553121:24.564904 46.553835:24.565928 46.554514:24.566678
4381,46.553045:24.567113 46.553483:24.567515 46.553863:24.567978
4382,46.553863:24.567978 46.553624:24.568890 46.553497:24.569720
4383,46.553863:24.567978 46.554174:24.568278 46.554419:24.568703
4384,46.553714:24.571069 46.553780:24.571053 46.553945:24.570949
4385,46.553870:24.572519 46.553542:24.572956 46.553174:24.573657
4386,46.553870:24.572519 46.554318:24.572617 46.554597:24.572654
4387,46.553174:24.573657 46.552889:24.574158 46.552621:24.574702
4388,46.553174:24.573657 46.553780:24.573746 46.554321:24.573778
4389,46.552621:24.574702 46.553078:24.575434 46.553448:24.576348
4390,46.552621:24.574702 46.553343:24.575055 46.554136:24.575366
4391,46.553448:24.576348 46.553814:24.576020 46.554484:24.575782
4392,46.553335:24.577766 46.553571:24.578161 46.553903:24.578318
4393,46.553335:24.577766 46.554105:24.577980 46.554571:24.578176
4394,46.553903:24.578318 46.553513:24.579390 46.553251:24.580117
4395,46.553903:24.578318 46.554105:24.578270 46.554212:24.578138
4396,46.553251:24.580117 46.553402:24.580859 46.553612:24.581369
4397,46.553251:24.580117 46.553819:24.579838 46.554153:24.579480
4398,46.553612:24.581369 46.553721:24.581823 46.553732:24.582077
4399,46.553612:24.581369 46.554065:24.581381 46.554491:24.581462
4400,46.553732:24.582077 46.553720:24.583162 46.553712:24.584438
4401,46.553732:24.582077 46.553942:24.582454 46.554451:24.582697
4402,46.553712:24.584438 46.553758:24.584985 46.553829:24.585409
4403,46.553829:24.585409 46.553563:24.585875 46.553358:24.586702
4404,46.553829:24.585409 46.554017:24.584673 46.554070:24.584189
4405,46.553358:24.586702 46.553341:24.587006 46.553414:24.587112
4406,46.553358:24.586702 46.553985:24.586460 46.554593:24.586216
4407,46.553414:24.587112 46.553963:24.587481 46.554421:24.588010
4408,46.553229:24.589112 46.553229:24.589504 46.553260:24.590015
4409,46.553229:24.589112 46.554064:24.588741 46.554670:24.588425
4410,46.553260:24.590015 46.553278:24.590804 46.553360:24.591572
4411,46.553260:24.590015 46.553680:24.589992 46.554173:24.590468
4412,46.553360:24.591572 46.553395:24.592263 46.553465:24.593022
4413,46.553360:24.591572 46.553928:24.591901 46.554458:24.592255
4414,46.553465:24.593022 46.553532:24.593944 46.553501:24.594795
4415,46.553465:24.593022 46.553968:24.592466 46.554333:24.592114
4416,46.553501:24.594795 46.553538:24.595297 46.553488:24.595835
4417,46.553501:24.594795 46.554118:24.594226 46.554918:24.593612
4418,46.553488:24.595835 46.553242:24.595749 46.553013:24.595630
4419,46.553488:24.595835 46.553793:24.595840 46.554169:24.595827
4420,46.553013:24.595630 46.553106:24.596943 46.553301:24.598566
4421,46.553013:24.595630 46.553622:24.596868 46.554138:24.598076
4422,46.553301:24.598566 46.553933:24.598473 46.554592:24.598502
4423,46.553322:24.599285 46.553189:24.600357 46.553007:24.601271
4424,46.553322:24.599285 46.553851:24.599998 46.554356:24.600563
4425,46.553007:24.601271 46.553090:24.601867 46.553256:24.602284
4426,46.553007:24.601271 46.553908:24.600852 46.554697:24.600547
4427,46.553256:24.602284 46.553497:24.602948 46.553836:24.603720
4428,46.553256:24.602284 46.554140:24.601859 46.554948:24.601414
4429,46.553836:24.603720 46.554149:24.603581 46.554303:24.603608
4430,46.554226:24.604723 46.553997:24.605483 46.553775:24.606399
4431,46.554226:24.604723 46.554305:24.604480 46.554557:24.604351
4432,46.553775:24.606399 46.553525:24.606997 46.553211:24.607413
4433,46.553775:24.606399 46.554428:24.606595 46.555061:24.606749
4434,46.553211:24.607413 46.553284:24.607870 46.553243:24.608235
4435,46.553211:24.607413 46.553630:24.607537 46.554181:24.607559
4436,46.553243:24.608235 46.553789:24.608331 46.554286:24.608501
4437,46.553546:24.609651 46.554239:24.609917 46.554854:24.610057
4438,46.555096:24.519667 46.554756:24.520459 46.554318:24.521345
4439,46.555096:24.519667 46.555280:24.519657 46.555538:24.520046
4440,46.554318:24.521345 46.554290:24.522075 46.554327:24.522633
4441,46.554318:24.521345 46.554740:24.521554 46.555166:24.521854
4442,46.554327:24.522633 46.554325:24.522987 46.554296:24.523273
4443,46.554327:24.522633 46.554811:24.522828 46.555313:24.523197
4444,46.553664:24.524637 46.554260:24.525762 46.555041:24.526722
4445,46.553664:24.524637 46.554916:24.525056 46.556096:24.525303
